year,month,day,hour,电负荷kW,weekend,weekend_sat,weekend_sun
1999,1,1,0,43.6028474411938,0,0,0
1999,1,1,1,43.6028474411938,0,0,0
1999,1,1,2,43.6028474411938,0,0,0
1999,1,1,3,43.6028474411938,0,0,0
1999,1,1,4,43.6028474411938,0,0,0
1999,1,1,5,43.6028474411938,0,0,0
1999,1,1,6,55.3300811244108,0,0,0
1999,1,1,7,56.1242894951317,0,0,0
1999,1,1,8,55.557716330874,0,0,0
1999,1,1,9,54.680741833555,0,0,0
1999,1,1,10,54.4831900729895,0,0,0
1999,1,1,11,54.4831900729895,0,0,0
1999,1,1,12,54.4831900729895,0,0,0
1999,1,1,13,54.4831900729895,0,0,0
1999,1,1,14,54.4831900729895,0,0,0
1999,1,1,15,54.4831900729895,0,0,0
1999,1,1,16,54.4831900729895,0,0,0
1999,1,1,17,54.5755838965378,0,0,0
1999,1,1,18,44.4250011905136,0,0,0
1999,1,1,19,43.6028474411938,0,0,0
1999,1,1,20,43.6028474411938,0,0,0
1999,1,1,21,43.6028474411938,0,0,0
1999,1,1,22,43.6028474411938,0,0,0
1999,1,1,23,43.6028474411938,0,0,0
1999,1,2,0,56.6310071128198,1,1,0
1999,1,2,1,56.6310071128198,1,1,0
1999,1,2,2,56.6310071128198,1,1,0
1999,1,2,3,56.6310071128198,1,1,0
1999,1,2,4,56.6310071128198,1,1,0
1999,1,2,5,56.6310071128198,1,1,0
1999,1,2,6,77.2445117516212,1,1,0
1999,1,2,7,158.272022186467,1,1,0
1999,1,2,8,372.532084104327,1,1,0
1999,1,2,9,315.942649296469,1,1,0
1999,1,2,10,304.505726843427,1,1,0
1999,1,2,11,312.653502949145,1,1,0
1999,1,2,12,316.879914018132,1,1,0
1999,1,2,13,319.443316370577,1,1,0
1999,1,2,14,304.505726843427,1,1,0
1999,1,2,15,304.505726843427,1,1,0
1999,1,2,16,316.727391002005,1,1,0
1999,1,2,17,227.23998590892,1,1,0
1999,1,2,18,125.867887441448,1,1,0
1999,1,2,19,116.175178973586,1,1,0
1999,1,2,20,100.784775155187,1,1,0
1999,1,2,21,95.3529244180408,1,1,0
1999,1,2,22,79.9625205996419,1,1,0
1999,1,2,23,72.2673186904425,1,1,0
1999,1,3,0,57.7323594166817,1,0,1
1999,1,3,1,56.6310071128198,1,0,1
1999,1,3,2,56.6310071128198,1,0,1
1999,1,3,3,56.6310071128198,1,0,1
1999,1,3,4,56.6310071128198,1,0,1
1999,1,3,5,56.6310071128198,1,0,1
1999,1,3,6,77.2445117516212,1,0,1
1999,1,3,7,158.272022186467,1,0,1
1999,1,3,8,370.294760074537,1,0,1
1999,1,3,9,317.004203267198,1,0,1
1999,1,3,10,304.615158228995,1,0,1
1999,1,3,11,312.653502949145,1,0,1
1999,1,3,12,316.879914018132,1,0,1
1999,1,3,13,319.443316370577,1,0,1
1999,1,3,14,304.505726843427,1,0,1
1999,1,3,15,304.505726843427,1,0,1
1999,1,3,16,316.727391002005,1,0,1
1999,1,3,17,226.886787056901,1,0,1
1999,1,3,18,125.867887441448,1,0,1
1999,1,3,19,116.175178973586,1,0,1
1999,1,3,20,100.784775155187,1,0,1
1999,1,3,21,95.3529244180408,1,0,1
1999,1,3,22,79.9625205996419,1,0,1
1999,1,3,23,72.2673186904425,1,0,1
1999,1,4,0,57.7323594166817,0,0,0
1999,1,4,1,56.6310071128198,0,0,0
1999,1,4,2,56.6310071128198,0,0,0
1999,1,4,3,56.6310071128198,0,0,0
1999,1,4,4,56.6310071128198,0,0,0
1999,1,4,5,56.6310071128198,0,0,0
1999,1,4,6,77.2445117516212,0,0,0
1999,1,4,7,158.272022186467,0,0,0
1999,1,4,8,371.39157870415,0,0,0
1999,1,4,9,318.464518114965,0,0,0
1999,1,4,10,305.515199514324,0,0,0
1999,1,4,11,312.653502949145,0,0,0
1999,1,4,12,316.879914018132,0,0,0
1999,1,4,13,319.443316370577,0,0,0
1999,1,4,14,304.505726843427,0,0,0
1999,1,4,15,304.505726843427,0,0,0
1999,1,4,16,316.727391002005,0,0,0
1999,1,4,17,225.520562898161,0,0,0
1999,1,4,18,124.912725919272,0,0,0
1999,1,4,19,116.175178973586,0,0,0
1999,1,4,20,100.784775155187,0,0,0
1999,1,4,21,95.3529244180408,0,0,0
1999,1,4,22,79.9625205996419,0,0,0
1999,1,4,23,72.2673186904425,0,0,0
1999,1,5,0,57.7323594166817,0,0,0
1999,1,5,1,56.6310071128198,0,0,0
1999,1,5,2,56.6310071128198,0,0,0
1999,1,5,3,56.6310071128198,0,0,0
1999,1,5,4,56.6310071128198,0,0,0
1999,1,5,5,56.6310071128198,0,0,0
1999,1,5,6,77.2445117516212,0,0,0
1999,1,5,7,158.272022186467,0,0,0
1999,1,5,8,373.56189194076,0,0,0
1999,1,5,9,317.151904865362,0,0,0
1999,1,5,10,304.699999413777,0,0,0
1999,1,5,11,312.653502949145,0,0,0
1999,1,5,12,316.879914018132,0,0,0
1999,1,5,13,319.443316370577,0,0,0
1999,1,5,14,304.505726843427,0,0,0
1999,1,5,15,304.505726843427,0,0,0
1999,1,5,16,316.727391002005,0,0,0
1999,1,5,17,225.763749938921,0,0,0
1999,1,5,18,124.993876909912,0,0,0
1999,1,5,19,116.175178973586,0,0,0
1999,1,5,20,100.784775155187,0,0,0
1999,1,5,21,95.3529244180408,0,0,0
1999,1,5,22,79.9625205996419,0,0,0
1999,1,5,23,72.2673186904425,0,0,0
1999,1,6,0,57.7323594166817,0,0,0
1999,1,6,1,56.6310071128198,0,0,0
1999,1,6,2,56.6310071128198,0,0,0
1999,1,6,3,56.6310071128198,0,0,0
1999,1,6,4,56.6310071128198,0,0,0
1999,1,6,5,56.6310071128198,0,0,0
1999,1,6,6,77.2445117516212,0,0,0
1999,1,6,7,158.272022186467,0,0,0
1999,1,6,8,371.239721160645,0,0,0
1999,1,6,9,317.330812171003,0,0,0
1999,1,6,10,304.505726843427,0,0,0
1999,1,6,11,312.653502949145,0,0,0
1999,1,6,12,316.879914018132,0,0,0
1999,1,6,13,319.443316370577,0,0,0
1999,1,6,14,304.505726843427,0,0,0
1999,1,6,15,304.505726843427,0,0,0
1999,1,6,16,316.727391002005,0,0,0
1999,1,6,17,225.520562898161,0,0,0
1999,1,6,18,123.900772123027,0,0,0
1999,1,6,19,116.175178973586,0,0,0
1999,1,6,20,100.784775155187,0,0,0
1999,1,6,21,95.3529244180408,0,0,0
1999,1,6,22,79.9625205996419,0,0,0
1999,1,6,23,72.2673186904425,0,0,0
1999,1,7,0,44.7041997450555,0,0,0
1999,1,7,1,43.6028474411938,0,0,0
1999,1,7,2,43.6028474411938,0,0,0
1999,1,7,3,43.6028474411938,0,0,0
1999,1,7,4,43.6028474411938,0,0,0
1999,1,7,5,43.6028474411938,0,0,0
1999,1,7,6,77.2445117516212,0,0,0
1999,1,7,7,101.689923548226,0,0,0
1999,1,7,8,143.948101796089,0,0,0
1999,1,7,9,146.514403835836,0,0,0
1999,1,7,10,141.483089216054,0,0,0
1999,1,7,11,150.98882800606,0,0,0
1999,1,7,12,103.180126014776,0,0,0
1999,1,7,13,92.3164245404839,0,0,0
1999,1,7,14,85.5266111190513,0,0,0
1999,1,7,15,80.0947603819054,0,0,0
1999,1,7,16,81.4527230661918,0,0,0
1999,1,7,17,62.6492052067653,0,0,0
1999,1,7,18,55.7616624362613,0,0,0
1999,1,7,19,44.7041997450555,0,0,0
1999,1,7,20,43.6028474411938,0,0,0
1999,1,7,21,43.6028474411938,0,0,0
1999,1,7,22,43.6028474411938,0,0,0
1999,1,7,23,43.6028474411938,0,0,0
1999,1,8,0,43.6028474411938,0,0,0
1999,1,8,1,43.6028474411938,0,0,0
1999,1,8,2,43.6028474411938,0,0,0
1999,1,8,3,43.6028474411938,0,0,0
1999,1,8,4,43.6028474411938,0,0,0
1999,1,8,5,43.6028474411938,0,0,0
1999,1,8,6,55.3300811244108,0,0,0
1999,1,8,7,56.1242894951317,0,0,0
1999,1,8,8,55.7811920268996,0,0,0
1999,1,8,9,54.6621976037755,0,0,0
1999,1,8,10,54.4831900729895,0,0,0
1999,1,8,11,54.4831900729895,0,0,0
1999,1,8,12,54.4831900729895,0,0,0
1999,1,8,13,54.4831900729895,0,0,0
1999,1,8,14,54.4831900729895,0,0,0
1999,1,8,15,54.4831900729895,0,0,0
1999,1,8,16,54.4831900729895,0,0,0
1999,1,8,17,54.5037859552221,0,0,0
1999,1,8,18,44.3755882956823,0,0,0
1999,1,8,19,43.6028474411938,0,0,0
1999,1,8,20,43.6028474411938,0,0,0
1999,1,8,21,43.6028474411938,0,0,0
1999,1,8,22,43.6028474411938,0,0,0
1999,1,8,23,43.6028474411938,0,0,0
1999,1,9,0,56.6310071128198,1,1,0
1999,1,9,1,56.6310071128198,1,1,0
1999,1,9,2,56.6310071128198,1,1,0
1999,1,9,3,56.6310071128198,1,1,0
1999,1,9,4,56.6310071128198,1,1,0
1999,1,9,5,56.6310071128198,1,1,0
1999,1,9,6,77.2445117516212,1,1,0
1999,1,9,7,158.272022186467,1,1,0
1999,1,9,8,372.07651147381,1,1,0
1999,1,9,9,316.778153263838,1,1,0
1999,1,9,10,304.505726843427,1,1,0
1999,1,9,11,312.653502949145,1,1,0
1999,1,9,12,316.879914018132,1,1,0
1999,1,9,13,319.443316370577,1,1,0
1999,1,9,14,304.505726843427,1,1,0
1999,1,9,15,304.505726843427,1,1,0
1999,1,9,16,316.727391002005,1,1,0
1999,1,9,17,225.632247553456,1,1,0
1999,1,9,18,123.900772123027,1,1,0
1999,1,9,19,116.175178973586,1,1,0
1999,1,9,20,100.784775155187,1,1,0
1999,1,9,21,95.3529244180408,1,1,0
1999,1,9,22,79.9625205996419,1,1,0
1999,1,9,23,72.2673186904425,1,1,0
1999,1,10,0,57.7323594166817,1,0,1
1999,1,10,1,56.6310071128198,1,0,1
1999,1,10,2,56.6310071128198,1,0,1
1999,1,10,3,56.6310071128198,1,0,1
1999,1,10,4,56.6310071128198,1,0,1
1999,1,10,5,56.6310071128198,1,0,1
1999,1,10,6,77.2445117516212,1,0,1
1999,1,10,7,158.272022186467,1,0,1
1999,1,10,8,375.695269867669,1,0,1
1999,1,10,9,318.711055934669,1,0,1
1999,1,10,10,304.505726843427,1,0,1
1999,1,10,11,312.653502949145,1,0,1
1999,1,10,12,316.879914018132,1,0,1
1999,1,10,13,319.443316370577,1,0,1
1999,1,10,14,304.505726843427,1,0,1
1999,1,10,15,304.505726843427,1,0,1
1999,1,10,16,316.727391002005,1,0,1
1999,1,10,17,225.740181397162,1,0,1
1999,1,10,18,124.979744362581,1,0,1
1999,1,10,19,116.175178973586,1,0,1
1999,1,10,20,100.784775155187,1,0,1
1999,1,10,21,95.3529244180408,1,0,1
1999,1,10,22,79.9625205996419,1,0,1
1999,1,10,23,72.2673186904425,1,0,1
1999,1,11,0,57.7323594166817,0,0,0
1999,1,11,1,56.6310071128198,0,0,0
1999,1,11,2,56.6310071128198,0,0,0
1999,1,11,3,56.6310071128198,0,0,0
1999,1,11,4,56.6310071128198,0,0,0
1999,1,11,5,56.6310071128198,0,0,0
1999,1,11,6,77.2445117516212,0,0,0
1999,1,11,7,158.272022186467,0,0,0
1999,1,11,8,377.500322339155,0,0,0
1999,1,11,9,336.778135133246,0,0,0
1999,1,11,10,314.050562770217,0,0,0
1999,1,11,11,312.653502949145,0,0,0
1999,1,11,12,316.879914018132,0,0,0
1999,1,11,13,319.443316370577,0,0,0
1999,1,11,14,304.505726843427,0,0,0
1999,1,11,15,304.505726843427,0,0,0
1999,1,11,16,316.727391002005,0,0,0
1999,1,11,17,225.449857272888,0,0,0
1999,1,11,18,123.187403310571,0,0,0
1999,1,11,19,116.175178973586,0,0,0
1999,1,11,20,100.784775155187,0,0,0
1999,1,11,21,95.3529244180408,0,0,0
1999,1,11,22,79.9625205996419,0,0,0
1999,1,11,23,72.2673186904425,0,0,0
1999,1,12,0,57.7323594166817,0,0,0
1999,1,12,1,56.6310071128198,0,0,0
1999,1,12,2,56.6310071128198,0,0,0
1999,1,12,3,56.6310071128198,0,0,0
1999,1,12,4,56.6310071128198,0,0,0
1999,1,12,5,56.6310071128198,0,0,0
1999,1,12,6,77.2445117516212,0,0,0
1999,1,12,7,158.272022186467,0,0,0
1999,1,12,8,375.695269867669,0,0,0
1999,1,12,9,318.069824537652,0,0,0
1999,1,12,10,304.699999413777,0,0,0
1999,1,12,11,312.653502949145,0,0,0
1999,1,12,12,316.879914018132,0,0,0
1999,1,12,13,319.443316370577,0,0,0
1999,1,12,14,304.505726843427,0,0,0
1999,1,12,15,304.505726843427,0,0,0
1999,1,12,16,316.727391002005,0,0,0
1999,1,12,17,226.373795508371,0,0,0
1999,1,12,18,125.273398166643,0,0,0
1999,1,12,19,116.175178973586,0,0,0
1999,1,12,20,100.784775155187,0,0,0
1999,1,12,21,95.3529244180408,0,0,0
1999,1,12,22,79.9625205996419,0,0,0
1999,1,12,23,72.2673186904425,0,0,0
1999,1,13,0,57.7323594166817,0,0,0
1999,1,13,1,56.6310071128198,0,0,0
1999,1,13,2,56.6310071128198,0,0,0
1999,1,13,3,56.6310071128198,0,0,0
1999,1,13,4,56.6310071128198,0,0,0
1999,1,13,5,56.6310071128198,0,0,0
1999,1,13,6,77.2445117516212,0,0,0
1999,1,13,7,158.272022186467,0,0,0
1999,1,13,8,370.644638878314,0,0,0
1999,1,13,9,316.778153263838,0,0,0
1999,1,13,10,304.615158228995,0,0,0
1999,1,13,11,312.653502949145,0,0,0
1999,1,13,12,316.879914018132,0,0,0
1999,1,13,13,319.443316370577,0,0,0
1999,1,13,14,304.505726843427,0,0,0
1999,1,13,15,304.505726843427,0,0,0
1999,1,13,16,316.727391002005,0,0,0
1999,1,13,17,225.814637834025,0,0,0
1999,1,13,18,124.993885487636,0,0,0
1999,1,13,19,116.175178973586,0,0,0
1999,1,13,20,100.784775155187,0,0,0
1999,1,13,21,95.3529244180408,0,0,0
1999,1,13,22,79.9625205996419,0,0,0
1999,1,13,23,72.2673186904425,0,0,0
1999,1,14,0,44.7041997450555,0,0,0
1999,1,14,1,43.6028474411938,0,0,0
1999,1,14,2,43.6028474411938,0,0,0
1999,1,14,3,43.6028474411938,0,0,0
1999,1,14,4,43.6028474411938,0,0,0
1999,1,14,5,43.6028474411938,0,0,0
1999,1,14,6,77.2445117516212,0,0,0
1999,1,14,7,101.689923548226,0,0,0
1999,1,14,8,143.839250202368,0,0,0
1999,1,14,9,147.356270543691,0,0,0
1999,1,14,10,141.564240206694,0,0,0
1999,1,14,11,150.98882800606,0,0,0
1999,1,14,12,103.180126014776,0,0,0
1999,1,14,13,92.3164245404839,0,0,0
1999,1,14,14,85.5266111190513,0,0,0
1999,1,14,15,80.0947603819054,0,0,0
1999,1,14,16,81.4527230661918,0,0,0
1999,1,14,17,62.7723023029339,0,0,0
1999,1,14,18,55.8607457208796,0,0,0
1999,1,14,19,44.7041997450555,0,0,0
1999,1,14,20,43.6028474411938,0,0,0
1999,1,14,21,43.6028474411938,0,0,0
1999,1,14,22,43.6028474411938,0,0,0
1999,1,14,23,43.6028474411938,0,0,0
1999,1,15,0,43.6028474411938,0,0,0
1999,1,15,1,43.6028474411938,0,0,0
1999,1,15,2,43.6028474411938,0,0,0
1999,1,15,3,43.6028474411938,0,0,0
1999,1,15,4,43.6028474411938,0,0,0
1999,1,15,5,43.6028474411938,0,0,0
1999,1,15,6,55.3300811244108,0,0,0
1999,1,15,7,56.1242894951317,0,0,0
1999,1,15,8,55.7057414523741,0,0,0
1999,1,15,9,54.8114188584954,0,0,0
1999,1,15,10,54.5075081586713,0,0,0
1999,1,15,11,54.4831900729895,0,0,0
1999,1,15,12,54.4831900729895,0,0,0
1999,1,15,13,54.4831900729895,0,0,0
1999,1,15,14,54.4831900729895,0,0,0
1999,1,15,15,54.4831900729895,0,0,0
1999,1,15,16,54.4831900729895,0,0,0
1999,1,15,17,54.624526197215,0,0,0
1999,1,15,18,44.4856239330667,0,0,0
1999,1,15,19,43.6028474411938,0,0,0
1999,1,15,20,43.6028474411938,0,0,0
1999,1,15,21,43.6028474411938,0,0,0
1999,1,15,22,43.6028474411938,0,0,0
1999,1,15,23,43.6028474411938,0,0,0
1999,1,16,0,43.6028474411938,1,1,0
1999,1,16,1,43.6028474411938,1,1,0
1999,1,16,2,43.6028474411938,1,1,0
1999,1,16,3,43.6028474411938,1,1,0
1999,1,16,4,43.6028474411938,1,1,0
1999,1,16,5,43.6028474411938,1,1,0
1999,1,16,6,55.3300811244108,1,1,0
1999,1,16,7,56.1242894951317,1,1,0
1999,1,16,8,55.7239804804309,1,1,0
1999,1,16,9,54.7685565430343,1,1,0
1999,1,16,10,54.5014286372509,1,1,0
1999,1,16,11,54.4831900729895,1,1,0
1999,1,16,12,54.4831900729895,1,1,0
1999,1,16,13,54.4831900729895,1,1,0
1999,1,16,14,54.4831900729895,1,1,0
1999,1,16,15,54.4831900729895,1,1,0
1999,1,16,16,54.4831900729895,1,1,0
1999,1,16,17,54.4902606355171,1,1,0
1999,1,16,18,44.4952712605524,1,1,0
1999,1,16,19,43.6028474411938,1,1,0
1999,1,16,20,43.6028474411938,1,1,0
1999,1,16,21,43.6028474411938,1,1,0
1999,1,16,22,43.6028474411938,1,1,0
1999,1,16,23,43.6028474411938,1,1,0
1999,1,17,0,56.6310071128198,1,0,1
1999,1,17,1,56.6310071128198,1,0,1
1999,1,17,2,56.6310071128198,1,0,1
1999,1,17,3,56.6310071128198,1,0,1
1999,1,17,4,56.6310071128198,1,0,1
1999,1,17,5,56.6310071128198,1,0,1
1999,1,17,6,77.2445117516212,1,0,1
1999,1,17,7,158.272022186467,1,0,1
1999,1,17,8,370.09372769501,1,0,1
1999,1,17,9,315.063466906857,1,0,1
1999,1,17,10,304.505726843427,1,0,1
1999,1,17,11,312.653502949145,1,0,1
1999,1,17,12,316.879914018132,1,0,1
1999,1,17,13,319.443316370577,1,0,1
1999,1,17,14,304.505726843427,1,0,1
1999,1,17,15,304.505726843427,1,0,1
1999,1,17,16,316.727391002005,1,0,1
1999,1,17,17,225.632247553456,1,0,1
1999,1,17,18,124.796107301479,1,0,1
1999,1,17,19,116.175178973586,1,0,1
1999,1,17,20,100.784775155187,1,0,1
1999,1,17,21,95.3529244180408,1,0,1
1999,1,17,22,79.9625205996419,1,0,1
1999,1,17,23,72.2673186904425,1,0,1
1999,1,18,0,57.7323594166817,0,0,0
1999,1,18,1,56.6310071128198,0,0,0
1999,1,18,2,56.6310071128198,0,0,0
1999,1,18,3,56.6310071128198,0,0,0
1999,1,18,4,56.6310071128198,0,0,0
1999,1,18,5,56.6310071128198,0,0,0
1999,1,18,6,77.2445117516212,0,0,0
1999,1,18,7,158.272022186467,0,0,0
1999,1,18,8,370.294760074537,0,0,0
1999,1,18,9,318.604041680644,0,0,0
1999,1,18,10,304.83402100013,0,0,0
1999,1,18,11,312.653502949145,0,0,0
1999,1,18,12,316.879914018132,0,0,0
1999,1,18,13,319.443316370577,0,0,0
1999,1,18,14,304.505726843427,0,0,0
1999,1,18,15,304.505726843427,0,0,0
1999,1,18,16,316.727391002005,0,0,0
1999,1,18,17,225.814637834025,0,0,0
1999,1,18,18,125.111094330181,0,0,0
1999,1,18,19,116.175178973586,0,0,0
1999,1,18,20,100.784775155187,0,0,0
1999,1,18,21,95.3529244180408,0,0,0
1999,1,18,22,79.9625205996419,0,0,0
1999,1,18,23,72.2673186904425,0,0,0
1999,1,19,0,57.7323594166817,0,0,0
1999,1,19,1,56.6310071128198,0,0,0
1999,1,19,2,56.6310071128198,0,0,0
1999,1,19,3,56.6310071128198,0,0,0
1999,1,19,4,56.6310071128198,0,0,0
1999,1,19,5,56.6310071128198,0,0,0
1999,1,19,6,77.2445117516212,0,0,0
1999,1,19,7,158.272022186467,0,0,0
1999,1,19,8,371.324567910973,0,0,0
1999,1,19,9,317.373232763395,0,0,0
1999,1,19,10,304.615158228995,0,0,0
1999,1,19,11,312.653502949145,0,0,0
1999,1,19,12,316.879914018132,0,0,0
1999,1,19,13,319.443316370577,0,0,0
1999,1,19,14,304.505726843427,0,0,0
1999,1,19,15,304.505726843427,0,0,0
1999,1,19,16,316.727391002005,0,0,0
1999,1,19,17,226.252201987991,0,0,0
1999,1,19,18,125.228724304526,0,0,0
1999,1,19,19,116.175178973586,0,0,0
1999,1,19,20,100.784775155187,0,0,0
1999,1,19,21,95.3529244180408,0,0,0
1999,1,19,22,79.9625205996419,0,0,0
1999,1,19,23,72.2673186904425,0,0,0
1999,1,20,0,57.7323594166817,0,0,0
1999,1,20,1,56.6310071128198,0,0,0
1999,1,20,2,56.6310071128198,0,0,0
1999,1,20,3,56.6310071128198,0,0,0
1999,1,20,4,56.6310071128198,0,0,0
1999,1,20,5,56.6310071128198,0,0,0
1999,1,20,6,77.2445117516212,0,0,0
1999,1,20,7,158.272022186467,0,0,0
1999,1,20,8,369.966457569514,0,0,0
1999,1,20,9,317.330812171003,0,0,0
1999,1,20,10,304.615158228995,0,0,0
1999,1,20,11,312.653502949145,0,0,0
1999,1,20,12,316.879914018132,0,0,0
1999,1,20,13,319.443316370577,0,0,0
1999,1,20,14,304.505726843427,0,0,0
1999,1,20,15,304.505726843427,0,0,0
1999,1,20,16,316.727391002005,0,0,0
1999,1,20,17,226.04816080899,0,0,0
1999,1,20,18,125.139376580291,0,0,0
1999,1,20,19,116.175178973586,0,0,0
1999,1,20,20,100.784775155187,0,0,0
1999,1,20,21,95.3529244180408,0,0,0
1999,1,20,22,79.9625205996419,0,0,0
1999,1,20,23,72.2673186904425,0,0,0
1999,1,21,0,44.7041997450555,0,0,0
1999,1,21,1,43.6028474411938,0,0,0
1999,1,21,2,43.6028474411938,0,0,0
1999,1,21,3,43.6028474411938,0,0,0
1999,1,21,4,43.6028474411938,0,0,0
1999,1,21,5,43.6028474411938,0,0,0
1999,1,21,6,77.2445117516212,0,0,0
1999,1,21,7,101.689923548226,0,0,0
1999,1,21,8,145.070090418333,0,0,0
1999,1,21,9,147.71270818652,0,0,0
1999,1,21,10,141.497229413518,0,0,0
1999,1,21,11,150.98882800606,0,0,0
1999,1,21,12,103.180126014776,0,0,0
1999,1,21,13,92.3164245404839,0,0,0
1999,1,21,14,85.5266111190513,0,0,0
1999,1,21,15,80.0947603819054,0,0,0
1999,1,21,16,81.4527230661918,0,0,0
1999,1,21,17,62.6309661787085,0,0,0
1999,1,21,18,55.5743880859828,0,0,0
1999,1,21,19,44.7041997450555,0,0,0
1999,1,21,20,43.6028474411938,0,0,0
1999,1,21,21,43.6028474411938,0,0,0
1999,1,21,22,43.6028474411938,0,0,0
1999,1,21,23,43.6028474411938,0,0,0
1999,1,22,0,43.6028474411938,0,0,0
1999,1,22,1,43.6028474411938,0,0,0
1999,1,22,2,43.6028474411938,0,0,0
1999,1,22,3,43.6028474411938,0,0,0
1999,1,22,4,43.6028474411938,0,0,0
1999,1,22,5,43.6028474411938,0,0,0
1999,1,22,6,55.3300811244108,0,0,0
1999,1,22,7,56.1242894951317,0,0,0
1999,1,22,8,56.1242894951317,0,0,0
1999,1,22,9,55.973866543308,0,0,0
1999,1,22,10,55.9933042546291,0,0,0
1999,1,22,11,56.1242894951317,0,0,0
1999,1,22,12,56.1242894951317,0,0,0
1999,1,22,13,56.1242894951317,0,0,0
1999,1,22,14,56.1242894951317,0,0,0
1999,1,22,15,56.1242894951317,0,0,0
1999,1,22,16,56.1242894951317,0,0,0
1999,1,22,17,56.1242894951317,0,0,0
1999,1,22,18,44.7041997450555,0,0,0
1999,1,22,19,43.6028474411938,0,0,0
1999,1,22,20,43.6028474411938,0,0,0
1999,1,22,21,43.6028474411938,0,0,0
1999,1,22,22,43.6028474411938,0,0,0
1999,1,22,23,43.6028474411938,0,0,0
1999,1,23,0,56.6310071128198,1,1,0
1999,1,23,1,56.6310071128198,1,1,0
1999,1,23,2,56.6310071128198,1,1,0
1999,1,23,3,56.6310071128198,1,1,0
1999,1,23,4,56.6310071128198,1,1,0
1999,1,23,5,56.6310071128198,1,1,0
1999,1,23,6,77.2445117516212,1,1,0
1999,1,23,7,158.272022186467,1,1,0
1999,1,23,8,374.114550847926,1,1,0
1999,1,23,9,318.190129247933,1,1,0
1999,1,23,10,304.615158228995,1,1,0
1999,1,23,11,312.653502949145,1,1,0
1999,1,23,12,316.879914018132,1,1,0
1999,1,23,13,319.443316370577,1,1,0
1999,1,23,14,304.505726843427,1,1,0
1999,1,23,15,304.505726843427,1,1,0
1999,1,23,16,316.727391002005,1,1,0
1999,1,23,17,225.449857272888,1,1,0
1999,1,23,18,123.555842582014,1,1,0
1999,1,23,19,116.175178973586,1,1,0
1999,1,23,20,100.784775155187,1,1,0
1999,1,23,21,95.3529244180408,1,1,0
1999,1,23,22,79.9625205996419,1,1,0
1999,1,23,23,72.2673186904425,1,1,0
1999,1,24,0,57.7323594166817,1,0,1
1999,1,24,1,56.6310071128198,1,0,1
1999,1,24,2,56.6310071128198,1,0,1
1999,1,24,3,56.6310071128198,1,0,1
1999,1,24,4,56.6310071128198,1,0,1
1999,1,24,5,56.6310071128198,1,0,1
1999,1,24,6,77.2445117516212,1,0,1
1999,1,24,7,158.272022186467,1,0,1
1999,1,24,8,377.500322339155,1,0,1
1999,1,24,9,331.608895817605,1,0,1
1999,1,24,10,307.965152330807,1,0,1
1999,1,24,11,315.675197328708,1,0,1
1999,1,24,12,317.275218968012,1,0,1
1999,1,24,13,319.443316370577,1,0,1
1999,1,24,14,304.505726843427,1,0,1
1999,1,24,15,304.505726843427,1,0,1
1999,1,24,16,316.727391002005,1,0,1
1999,1,24,17,226.361804037774,1,0,1
1999,1,24,18,125.380576282485,1,0,1
1999,1,24,19,116.175178973586,1,0,1
1999,1,24,20,100.784775155187,1,0,1
1999,1,24,21,95.3529244180408,1,0,1
1999,1,24,22,79.9625205996419,1,0,1
1999,1,24,23,72.2673186904425,1,0,1
1999,1,25,0,57.7323594166817,0,0,0
1999,1,25,1,56.6310071128198,0,0,0
1999,1,25,2,56.6310071128198,0,0,0
1999,1,25,3,56.6310071128198,0,0,0
1999,1,25,4,56.6310071128198,0,0,0
1999,1,25,5,56.6310071128198,0,0,0
1999,1,25,6,77.2445117516212,0,0,0
1999,1,25,7,158.272022186467,0,0,0
1999,1,25,8,371.59261108368,0,0,0
1999,1,25,9,315.741616916941,0,0,0
1999,1,25,10,304.505726843427,0,0,0
1999,1,25,11,312.653502949145,0,0,0
1999,1,25,12,316.879914018132,0,0,0
1999,1,25,13,319.443316370577,0,0,0
1999,1,25,14,304.505726843427,0,0,0
1999,1,25,15,304.505726843427,0,0,0
1999,1,25,16,316.76981437717,0,0,0
1999,1,25,17,227.70445192483,0,0,0
1999,1,25,18,125.932644964898,0,0,0
1999,1,25,19,116.175178973586,0,0,0
1999,1,25,20,100.784775155187,0,0,0
1999,1,25,21,95.3529244180408,0,0,0
1999,1,25,22,79.9625205996419,0,0,0
1999,1,25,23,72.2673186904425,0,0,0
1999,1,26,0,57.7323594166817,0,0,0
1999,1,26,1,56.6310071128198,0,0,0
1999,1,26,2,56.6310071128198,0,0,0
1999,1,26,3,56.6310071128198,0,0,0
1999,1,26,4,56.6310071128198,0,0,0
1999,1,26,5,56.6310071128198,0,0,0
1999,1,26,6,77.2445117516212,0,0,0
1999,1,26,7,158.272022186467,0,0,0
1999,1,26,8,377.500322339155,0,0,0
1999,1,26,9,338.583187604733,0,0,0
1999,1,26,10,313.970289237377,0,0,0
1999,1,26,11,312.981797105848,0,0,0
1999,1,26,12,316.946924811309,0,0,0
1999,1,26,13,319.510327163754,0,0,0
1999,1,26,14,304.505726843427,0,0,0
1999,1,26,15,304.505726843427,0,0,0
1999,1,26,16,316.727391002005,0,0,0
1999,1,26,17,225.449857272888,0,0,0
1999,1,26,18,123.122643004347,0,0,0
