year,month,day,hour,供暖热负荷(kW),电负荷kW,weekend,weekend_sat,winter,weekend_sun,summer
1999,1,1,0,1710.72360202171,43.6028474411938,0,0,1,0,0
1999,1,1,1,1886.98607607144,43.6028474411938,0,0,1,0,0
1999,1,1,2,2042.20177020861,43.6028474411938,0,0,1,0,0
1999,1,1,3,2148.17864160415,43.6028474411938,0,0,1,0,0
1999,1,1,4,2209.03048791366,43.6028474411938,0,0,1,0,0
1999,1,1,5,2229.62692876723,43.6028474411938,0,0,1,0,0
1999,1,1,6,2224.26841965287,55.3300811244108,0,0,1,0,0
1999,1,1,7,2211.19690499511,56.1242894951317,0,0,1,0,0
1999,1,1,8,2431.15196378292,55.557716330874,0,0,1,0,0
1999,1,1,9,2191.57508898437,54.680741833555,0,0,1,0,0
1999,1,1,10,2185.90957830139,54.4831900729895,0,0,1,0,0
1999,1,1,11,2067.01831443598,54.4831900729895,0,0,1,0,0
1999,1,1,12,1937.88607168436,54.4831900729895,0,0,1,0,0
1999,1,1,13,1826.95850794617,54.4831900729895,0,0,1,0,0
1999,1,1,14,1750.48100607468,54.4831900729895,0,0,1,0,0
1999,1,1,15,1523.70719479056,54.4831900729895,0,0,1,0,0
1999,1,1,16,1653.87083664772,54.4831900729895,0,0,1,0,0
1999,1,1,17,1727.77538968023,54.5755838965378,0,0,1,0,0
1999,1,1,18,1788.73938268148,44.4250011905136,0,0,1,0,0
1999,1,1,19,1835.55431822855,43.6028474411938,0,0,1,0,0
1999,1,1,20,1883.50847725249,43.6028474411938,0,0,1,0,0
1999,1,1,21,1727.71791450072,43.6028474411938,0,0,1,0,0
1999,1,1,22,1761.33446944501,43.6028474411938,0,0,1,0,0
1999,1,1,23,1796.48135945357,43.6028474411938,0,0,1,0,0
1999,1,2,0,1831.48865019483,56.6310071128198,1,1,1,0,0
1999,1,2,1,1854.29998821012,56.6310071128198,1,1,1,0,0
1999,1,2,2,1886.91773668117,56.6310071128198,1,1,1,0,0
1999,1,2,3,1919.90405058181,56.6310071128198,1,1,1,0,0
1999,1,2,4,1953.86931164571,56.6310071128198,1,1,1,0,0
1999,1,2,5,1978.9194948142,56.6310071128198,1,1,1,0,0
1999,1,2,6,1998.40323021073,77.2445117516212,1,1,1,0,0
1999,1,2,7,2009.07819343006,158.272022186467,1,1,1,0,0
1999,1,2,8,2221.55867521387,372.532084104327,1,1,1,0,0
1999,1,2,9,2161.08707628102,315.942649296469,1,1,1,0,0
1999,1,2,10,2056.49241286109,304.505726843427,1,1,1,0,0
1999,1,2,11,1826.8353802242,312.653502949145,1,1,1,0,0
1999,1,2,12,1517.23154107928,316.879914018132,1,1,1,0,0
1999,1,2,13,1405.6124060754,319.443316370577,1,1,1,0,0
1999,1,2,14,1469.65914808512,304.505726843427,1,1,1,0,0
1999,1,2,15,1413.46454360823,304.505726843427,1,1,1,0,0
1999,1,2,16,1336.48191434606,316.727391002005,1,1,1,0,0
1999,1,2,17,1514.13617556798,227.23998590892,1,1,1,0,0
1999,1,2,18,1599.29336410172,125.867887441448,1,1,1,0,0
1999,1,2,19,1682.72232538806,116.175178973586,1,1,1,0,0
1999,1,2,20,1756.26672399286,100.784775155187,1,1,1,0,0
1999,1,2,21,1629.56969992443,95.3529244180408,1,1,1,0,0
1999,1,2,22,1669.67031958188,79.9625205996419,1,1,1,0,0
1999,1,2,23,1707.67753432699,72.2673186904425,1,1,1,0,0
1999,1,3,0,1741.04935248047,57.7323594166817,1,0,1,1,0
1999,1,3,1,1778.80423716917,56.6310071128198,1,0,1,1,0
1999,1,3,2,1834.06451952057,56.6310071128198,1,0,1,1,0
1999,1,3,3,1898.62012714403,56.6310071128198,1,0,1,1,0
1999,1,3,4,1970.12707736287,56.6310071128198,1,0,1,1,0
1999,1,3,5,2033.30421523378,56.6310071128198,1,0,1,1,0
1999,1,3,6,2080.71831784534,77.2445117516212,1,0,1,1,0
1999,1,3,7,2101.13368851955,158.272022186467,1,0,1,1,0
1999,1,3,8,2300.7822523797,370.294760074537,1,0,1,1,0
1999,1,3,9,2202.33638179244,317.004203267198,1,0,1,1,0
1999,1,3,10,1938.321925129,304.615158228995,1,0,1,1,0
1999,1,3,11,1655.59263882423,312.653502949145,1,0,1,1,0
1999,1,3,12,1461.12677077525,316.879914018132,1,0,1,1,0
1999,1,3,13,1285.49921054799,319.443316370577,1,0,1,1,0
1999,1,3,14,1179.8034067986,304.505726843427,1,0,1,1,0
1999,1,3,15,1149.46959579638,304.505726843427,1,0,1,1,0
1999,1,3,16,1233.45473458204,316.727391002005,1,0,1,1,0
1999,1,3,17,1504.29086422854,226.886787056901,1,0,1,1,0
1999,1,3,18,1567.46332932063,125.867887441448,1,0,1,1,0
1999,1,3,19,1633.75008467824,116.175178973586,1,0,1,1,0
1999,1,3,20,1679.68782282093,100.784775155187,1,0,1,1,0
1999,1,3,21,1544.01754476075,95.3529244180408,1,0,1,1,0
1999,1,3,22,1566.07831767773,79.9625205996419,1,0,1,1,0
1999,1,3,23,1582.33024242135,72.2673186904425,1,0,1,1,0
1999,1,4,0,1599.39231019328,57.7323594166817,0,0,1,0,0
1999,1,4,1,1627.45643570209,56.6310071128198,0,0,1,0,0
1999,1,4,2,1655.7962551614,56.6310071128198,0,0,1,0,0
1999,1,4,3,1704.8808762019,56.6310071128198,0,0,1,0,0
1999,1,4,4,1765.97862749693,56.6310071128198,0,0,1,0,0
1999,1,4,5,1819.64198768583,56.6310071128198,0,0,1,0,0
1999,1,4,6,1864.09705310823,77.2445117516212,0,0,1,0,0
1999,1,4,7,3291.12982776302,158.272022186467,0,0,1,0,0
1999,1,4,8,3480.91041730645,371.39157870415,0,0,1,0,0
1999,1,4,9,3143.27913396647,318.464518114965,0,0,1,0,0
1999,1,4,10,2661.96842966506,305.515199514324,0,0,1,0,0
1999,1,4,11,2310.24626496726,312.653502949145,0,0,1,0,0
1999,1,4,12,2253.59641501361,316.879914018132,0,0,1,0,0
1999,1,4,13,2061.16892990635,319.443316370577,0,0,1,0,0
1999,1,4,14,1592.24517816525,304.505726843427,0,0,1,0,0
1999,1,4,15,1457.40081376189,304.505726843427,0,0,1,0,0
1999,1,4,16,1698.82355301468,316.727391002005,0,0,1,0,0
1999,1,4,17,2321.80648613445,225.520562898161,0,0,1,0,0
1999,1,4,18,2331.6561197943,124.912725919272,0,0,1,0,0
1999,1,4,19,2162.15539033925,116.175178973586,0,0,1,0,0
1999,1,4,20,2263.646277246,100.784775155187,0,0,1,0,0
1999,1,4,21,2195.6126035257,95.3529244180408,0,0,1,0,0
1999,1,4,22,1577.76260112265,79.9625205996419,0,0,1,0,0
1999,1,4,23,1616.1997115194,72.2673186904425,0,0,1,0,0
1999,1,5,0,1650.8600484331,57.7323594166817,0,0,1,0,0
1999,1,5,1,1682.80024397492,56.6310071128198,0,0,1,0,0
1999,1,5,2,1721.73383712153,56.6310071128198,0,0,1,0,0
1999,1,5,3,1773.51406744509,56.6310071128198,0,0,1,0,0
1999,1,5,4,1831.98454884733,56.6310071128198,0,0,1,0,0
1999,1,5,5,1875.24279879389,56.6310071128198,0,0,1,0,0
1999,1,5,6,1910.36866129775,77.2445117516212,0,0,1,0,0
1999,1,5,7,3378.95353753165,158.272022186467,0,0,1,0,0
1999,1,5,8,3558.59186064148,373.56189194076,0,0,1,0,0
1999,1,5,9,3197.98884615314,317.151904865362,0,0,1,0,0
1999,1,5,10,2860.61339745368,304.699999413777,0,0,1,0,0
1999,1,5,11,2307.2392149757,312.653502949145,0,0,1,0,0
1999,1,5,12,1813.57485166308,316.879914018132,0,0,1,0,0
1999,1,5,13,1702.89342654935,319.443316370577,0,0,1,0,0
1999,1,5,14,1283.76642734124,304.505726843427,0,0,1,0,0
1999,1,5,15,1061.98629796495,304.505726843427,0,0,1,0,0
1999,1,5,16,1421.06914068296,316.727391002005,0,0,1,0,0
1999,1,5,17,1891.48596207723,225.763749938921,0,0,1,0,0
1999,1,5,18,2032.96882653382,124.993876909912,0,0,1,0,0
1999,1,5,19,1903.40271626855,116.175178973586,0,0,1,0,0
1999,1,5,20,2032.42070957797,100.784775155187,0,0,1,0,0
1999,1,5,21,1998.81443474709,95.3529244180408,0,0,1,0,0
1999,1,5,22,1463.81688954319,79.9625205996419,0,0,1,0,0
1999,1,5,23,1517.58188267148,72.2673186904425,0,0,1,0,0
1999,1,6,0,1564.81257871426,57.7323594166817,0,0,1,0,0
1999,1,6,1,1608.11463596228,56.6310071128198,0,0,1,0,0
1999,1,6,2,1654.85118564461,56.6310071128198,0,0,1,0,0
1999,1,6,3,1715.48107496007,56.6310071128198,0,0,1,0,0
1999,1,6,4,1779.34452722049,56.6310071128198,0,0,1,0,0
1999,1,6,5,1830.99800841849,56.6310071128198,0,0,1,0,0
1999,1,6,6,1869.49294445317,77.2445117516212,0,0,1,0,0
1999,1,6,7,3299.43510802214,158.272022186467,0,0,1,0,0
1999,1,6,8,3457.61077390423,371.239721160645,0,0,1,0,0
1999,1,6,9,3167.48798330802,317.330812171003,0,0,1,0,0
1999,1,6,10,2726.43174990678,304.505726843427,0,0,1,0,0
1999,1,6,11,2348.40756459402,312.653502949145,0,0,1,0,0
1999,1,6,12,2349.35777416752,316.879914018132,0,0,1,0,0
1999,1,6,13,1838.541976188,319.443316370577,0,0,1,0,0
1999,1,6,14,1174.15576949461,304.505726843427,0,0,1,0,0
1999,1,6,15,951.057215573635,304.505726843427,0,0,1,0,0
1999,1,6,16,1236.25980370901,316.727391002005,0,0,1,0,0
1999,1,6,17,2001.1630902026,225.520562898161,0,0,1,0,0
1999,1,6,18,1952.24318461559,123.900772123027,0,0,1,0,0
1999,1,6,19,1960.73082006824,116.175178973586,0,0,1,0,0
1999,1,6,20,2106.61217123017,100.784775155187,0,0,1,0,0
1999,1,6,21,2083.34266725136,95.3529244180408,0,0,1,0,0
1999,1,6,22,1527.19670919551,79.9625205996419,0,0,1,0,0
1999,1,6,23,1567.22840536534,72.2673186904425,0,0,1,0,0
1999,1,7,0,1600.82510099964,44.7041997450555,0,0,1,0,0
1999,1,7,1,1623.58036566907,43.6028474411938,0,0,1,0,0
1999,1,7,2,1659.29675059659,43.6028474411938,0,0,1,0,0
1999,1,7,3,1702.85230609571,43.6028474411938,0,0,1,0,0
1999,1,7,4,1753.51807867017,43.6028474411938,0,0,1,0,0
1999,1,7,5,1803.39298342897,43.6028474411938,0,0,1,0,0
1999,1,7,6,1838.74080292689,77.2445117516212,0,0,1,0,0
1999,1,7,7,1856.83847530528,101.689923548226,0,0,1,0,0
1999,1,7,8,2057.10162640003,143.948101796089,0,0,1,0,0
1999,1,7,9,1902.26068912441,146.514403835836,0,0,1,0,0
1999,1,7,10,1600.59823758782,141.483089216054,0,0,1,0,0
1999,1,7,11,1349.97409591729,150.98882800606,0,0,1,0,0
1999,1,7,12,1129.46484556117,103.180126014776,0,0,1,0,0
1999,1,7,13,1189.07151313403,92.3164245404839,0,0,1,0,0
1999,1,7,14,855.629492827634,85.5266111190513,0,0,1,0,0
1999,1,7,15,495.00767040453,80.0947603819054,0,0,1,0,0
1999,1,7,16,771.872619287441,81.4527230661918,0,0,1,0,0
1999,1,7,17,1307.7602120375,62.6492052067653,0,0,1,0,0
1999,1,7,18,1170.57279951322,55.7616624362613,0,0,1,0,0
1999,1,7,19,1400.89173127027,44.7041997450555,0,0,1,0,0
1999,1,7,20,1489.48901957291,43.6028474411938,0,0,1,0,0
1999,1,7,21,1427.60051728169,43.6028474411938,0,0,1,0,0
1999,1,7,22,1494.36284470394,43.6028474411938,0,0,1,0,0
1999,1,7,23,1551.56817124007,43.6028474411938,0,0,1,0,0
1999,1,8,0,1601.7952867026,43.6028474411938,0,0,1,0,0
1999,1,8,1,1650.22396641593,43.6028474411938,0,0,1,0,0
1999,1,8,2,1691.16568626138,43.6028474411938,0,0,1,0,0
1999,1,8,3,1731.73650428781,43.6028474411938,0,0,1,0,0
1999,1,8,4,1769.93471886728,43.6028474411938,0,0,1,0,0
1999,1,8,5,1798.94508208758,43.6028474411938,0,0,1,0,0
1999,1,8,6,1824.2224791263,55.3300811244108,0,0,1,0,0
1999,1,8,7,1838.2174516988,56.1242894951317,0,0,1,0,0
1999,1,8,8,2028.70760270638,55.7811920268996,0,0,1,0,0
1999,1,8,9,1854.12674493529,54.6621976037755,0,0,1,0,0
1999,1,8,10,1664.49463293894,54.4831900729895,0,0,1,0,0
1999,1,8,11,1491.28453483534,54.4831900729895,0,0,1,0,0
1999,1,8,12,1173.60449841306,54.4831900729895,0,0,1,0,0
1999,1,8,13,952.89536994282,54.4831900729895,0,0,1,0,0
1999,1,8,14,771.908366045431,54.4831900729895,0,0,1,0,0
1999,1,8,15,771.550664826591,54.4831900729895,0,0,1,0,0
1999,1,8,16,1162.86715359646,54.4831900729895,0,0,1,0,0
1999,1,8,17,1194.54135120383,54.5037859552221,0,0,1,0,0
1999,1,8,18,1377.65832450786,44.3755882956823,0,0,1,0,0
1999,1,8,19,1460.11102547877,43.6028474411938,0,0,1,0,0
1999,1,8,20,1500.84106844358,43.6028474411938,0,0,1,0,0
1999,1,8,21,1359.13204149199,43.6028474411938,0,0,1,0,0
1999,1,8,22,1408.2931792857,43.6028474411938,0,0,1,0,0
1999,1,8,23,1497.56837097597,43.6028474411938,0,0,1,0,0
1999,1,9,0,1595.74637451725,56.6310071128198,1,1,1,0,0
1999,1,9,1,1682.0274831772,56.6310071128198,1,1,1,0,0
1999,1,9,2,1709.38076220768,56.6310071128198,1,1,1,0,0
1999,1,9,3,1732.06827158419,56.6310071128198,1,1,1,0,0
1999,1,9,4,1787.4593917426,56.6310071128198,1,1,1,0,0
1999,1,9,5,1848.61672096762,56.6310071128198,1,1,1,0,0
1999,1,9,6,1904.83784346432,77.2445117516212,1,1,1,0,0
1999,1,9,7,3372.15464434534,158.272022186467,1,1,1,0,0
1999,1,9,8,3523.25245214544,372.07651147381,1,1,1,0,0
1999,1,9,9,3426.47628225082,316.778153263838,1,1,1,0,0
1999,1,9,10,3128.30836835642,304.505726843427,1,1,1,0,0
1999,1,9,11,2743.00854959802,312.653502949145,1,1,1,0,0
1999,1,9,12,2828.26807198797,316.879914018132,1,1,1,0,0
1999,1,9,13,2506.36185757942,319.443316370577,1,1,1,0,0
1999,1,9,14,2583.68209511149,304.505726843427,1,1,1,0,0
1999,1,9,15,2363.09702891898,304.505726843427,1,1,1,0,0
1999,1,9,16,2556.36818424259,316.727391002005,1,1,1,0,0
1999,1,9,17,2656.32873608507,225.632247553456,1,1,1,0,0
1999,1,9,18,2728.49875361879,123.900772123027,1,1,1,0,0
1999,1,9,19,2330.50988714922,116.175178973586,1,1,1,0,0
1999,1,9,20,2376.56304292881,100.784775155187,1,1,1,0,0
1999,1,9,21,2259.92347435835,95.3529244180408,1,1,1,0,0
1999,1,9,22,1613.67699505276,79.9625205996419,1,1,1,0,0
1999,1,9,23,1651.25781873034,72.2673186904425,1,1,1,0,0
1999,1,10,0,1693.31399632488,57.7323594166817,1,0,1,1,0
1999,1,10,1,1735.24576118329,56.6310071128198,1,0,1,1,0
1999,1,10,2,1776.12323031993,56.6310071128198,1,0,1,1,0
1999,1,10,3,1816.23085914562,56.6310071128198,1,0,1,1,0
1999,1,10,4,1848.58751609998,56.6310071128198,1,0,1,1,0
1999,1,10,5,1878.39458810947,56.6310071128198,1,0,1,1,0
1999,1,10,6,1899.43260656174,77.2445117516212,1,0,1,1,0
1999,1,10,7,3340.0748495362,158.272022186467,1,0,1,1,0
1999,1,10,8,3514.42568976977,375.695269867669,1,0,1,1,0
1999,1,10,9,3188.36385633516,318.711055934669,1,0,1,1,0
1999,1,10,10,2646.54989502437,304.505726843427,1,0,1,1,0
1999,1,10,11,2485.91985206592,312.653502949145,1,0,1,1,0
1999,1,10,12,2579.85485561717,316.879914018132,1,0,1,1,0
1999,1,10,13,2188.15765219276,319.443316370577,1,0,1,1,0
1999,1,10,14,1701.3237233235,304.505726843427,1,0,1,1,0
1999,1,10,15,2275.38511538367,304.505726843427,1,0,1,1,0
1999,1,10,16,1953.46511627759,316.727391002005,1,0,1,1,0
1999,1,10,17,2323.00552118023,225.740181397162,1,0,1,1,0
1999,1,10,18,2515.24632877354,124.979744362581,1,0,1,1,0
1999,1,10,19,2207.34501659249,116.175178973586,1,0,1,1,0
1999,1,10,20,2300.16883333982,100.784775155187,1,0,1,1,0
1999,1,10,21,2214.99645827491,95.3529244180408,1,0,1,1,0
1999,1,10,22,1595.48119431909,79.9625205996419,1,0,1,1,0
1999,1,10,23,1631.86403432613,72.2673186904425,1,0,1,1,0
1999,1,11,0,1662.11735671314,57.7323594166817,0,0,1,0,0
1999,1,11,1,1682.54557752911,56.6310071128198,0,0,1,0,0
1999,1,11,2,1699.09656011736,56.6310071128198,0,0,1,0,0
1999,1,11,3,1713.77375839791,56.6310071128198,0,0,1,0,0
1999,1,11,4,1716.7287069056,56.6310071128198,0,0,1,0,0
1999,1,11,5,1725.06202383765,56.6310071128198,0,0,1,0,0
1999,1,11,6,1728.53623489196,77.2445117516212,0,0,1,0,0
1999,1,11,7,3033.88459214037,158.272022186467,0,0,1,0,0
1999,1,11,8,3083.01547369121,377.500322339155,0,0,1,0,0
1999,1,11,9,2746.40764573277,336.778135133246,0,0,1,0,0
1999,1,11,10,2363.64467859694,314.050562770217,0,0,1,0,0
1999,1,11,11,2089.51902947908,312.653502949145,0,0,1,0,0
1999,1,11,12,1831.99272621027,316.879914018132,0,0,1,0,0
1999,1,11,13,2265.82577810815,319.443316370577,0,0,1,0,0
1999,1,11,14,1660.07208142266,304.505726843427,0,0,1,0,0
1999,1,11,15,1483.76778600248,304.505726843427,0,0,1,0,0
1999,1,11,16,1623.70068972374,316.727391002005,0,0,1,0,0
1999,1,11,17,2267.82584426352,225.449857272888,0,0,1,0,0
1999,1,11,18,2237.00863429214,123.187403310571,0,0,1,0,0
1999,1,11,19,2090.56678331048,116.175178973586,0,0,1,0,0
1999,1,11,20,2152.47899995422,100.784775155187,0,0,1,0,0
1999,1,11,21,2068.19994338065,95.3529244180408,0,0,1,0,0
1999,1,11,22,1486.4722735653,79.9625205996419,0,0,1,0,0
1999,1,11,23,1513.47158959999,72.2673186904425,0,0,1,0,0
1999,1,12,0,1545.58058927677,57.7323594166817,0,0,1,0,0
1999,1,12,1,1578.10137758726,56.6310071128198,0,0,1,0,0
1999,1,12,2,1621.48462436731,56.6310071128198,0,0,1,0,0
1999,1,12,3,1674.9663302795,56.6310071128198,0,0,1,0,0
1999,1,12,4,1737.87653566019,56.6310071128198,0,0,1,0,0
1999,1,12,5,1792.34653429328,56.6310071128198,0,0,1,0,0
1999,1,12,6,1836.35242885139,77.2445117516212,0,0,1,0,0
1999,1,12,7,3243.16083266633,158.272022186467,0,0,1,0,0
1999,1,12,8,3383.40295752615,375.695269867669,0,0,1,0,0
1999,1,12,9,3277.15950409881,318.069824537652,0,0,1,0,0
1999,1,12,10,2869.0440250047,304.699999413777,0,0,1,0,0
1999,1,12,11,2326.60706545744,312.653502949145,0,0,1,0,0
1999,1,12,12,2072.11631613101,316.879914018132,0,0,1,0,0
1999,1,12,13,1727.41418387728,319.443316370577,0,0,1,0,0
1999,1,12,14,1612.92327582874,304.505726843427,0,0,1,0,0
1999,1,12,15,1605.51084678307,304.505726843427,0,0,1,0,0
1999,1,12,16,1768.95273439779,316.727391002005,0,0,1,0,0
1999,1,12,17,2414.45834462112,226.373795508371,0,0,1,0,0
1999,1,12,18,2428.08907408443,125.273398166643,0,0,1,0,0
1999,1,12,19,2234.56909328854,116.175178973586,0,0,1,0,0
1999,1,12,20,2332.19524165092,100.784775155187,0,0,1,0,0
1999,1,12,21,2260.96900861982,95.3529244180408,0,0,1,0,0
1999,1,12,22,1637.86271413914,79.9625205996419,0,0,1,0,0
1999,1,12,23,1685.08523281898,72.2673186904425,0,0,1,0,0
1999,1,13,0,1727.35226955788,57.7323594166817,0,0,1,0,0
1999,1,13,1,1773.77807944854,56.6310071128198,0,0,1,0,0
1999,1,13,2,1817.85172929957,56.6310071128198,0,0,1,0,0
1999,1,13,3,1869.75462006721,56.6310071128198,0,0,1,0,0
1999,1,13,4,1916.99174118088,56.6310071128198,0,0,1,0,0
1999,1,13,5,1962.46780877592,56.6310071128198,0,0,1,0,0
1999,1,13,6,1997.41435339249,77.2445117516212,0,0,1,0,0
1999,1,13,7,3524.36398940778,158.272022186467,0,0,1,0,0
1999,1,13,8,3680.0,370.644638878314,0,0,1,0,0
1999,1,13,9,3369.12738458538,316.778153263838,0,0,1,0,0
1999,1,13,10,3187.22077781578,304.615158228995,0,0,1,0,0
1999,1,13,11,2699.63196152779,312.653502949145,0,0,1,0,0
1999,1,13,12,2175.79312897079,316.879914018132,0,0,1,0,0
1999,1,13,13,1823.26736313504,319.443316370577,0,0,1,0,0
1999,1,13,14,1641.89310269276,304.505726843427,0,0,1,0,0
1999,1,13,15,1645.36976695595,304.505726843427,0,0,1,0,0
1999,1,13,16,1813.32882985809,316.727391002005,0,0,1,0,0
1999,1,13,17,2489.44826735456,225.814637834025,0,0,1,0,0
1999,1,13,18,2568.73352520085,124.993885487636,0,0,1,0,0
1999,1,13,19,2362.08712459603,116.175178973586,0,0,1,0,0
1999,1,13,20,2492.75320699604,100.784775155187,0,0,1,0,0
1999,1,13,21,2415.18648038109,95.3529244180408,0,0,1,0,0
1999,1,13,22,1736.50273868646,79.9625205996419,0,0,1,0,0
1999,1,13,23,1773.10987207697,72.2673186904425,0,0,1,0,0
1999,1,14,0,1807.2404326917,44.7041997450555,0,0,1,0,0
1999,1,14,1,1838.16196245029,43.6028474411938,0,0,1,0,0
1999,1,14,2,1870.719548894,43.6028474411938,0,0,1,0,0
1999,1,14,3,1902.68252423258,43.6028474411938,0,0,1,0,0
1999,1,14,4,1938.41935256745,43.6028474411938,0,0,1,0,0
1999,1,14,5,1965.16341805898,43.6028474411938,0,0,1,0,0
1999,1,14,6,1991.53599763415,77.2445117516212,0,0,1,0,0
1999,1,14,7,2002.52812571603,101.689923548226,0,0,1,0,0
1999,1,14,8,2181.34333883633,143.839250202368,0,0,1,0,0
1999,1,14,9,1960.21938442615,147.356270543691,0,0,1,0,0
1999,1,14,10,1719.80970362202,141.564240206694,0,0,1,0,0
1999,1,14,11,1725.14987207951,150.98882800606,0,0,1,0,0
1999,1,14,12,1437.83542155544,103.180126014776,0,0,1,0,0
1999,1,14,13,1386.53929111787,92.3164245404839,0,0,1,0,0
1999,1,14,14,1132.83695639821,85.5266111190513,0,0,1,0,0
1999,1,14,15,1241.8395689006,80.0947603819054,0,0,1,0,0
1999,1,14,16,1342.30758452317,81.4527230661918,0,0,1,0,0
1999,1,14,17,1401.26543675657,62.7723023029339,0,0,1,0,0
1999,1,14,18,1518.13408830879,55.8607457208796,0,0,1,0,0
1999,1,14,19,1606.7021717438,44.7041997450555,0,0,1,0,0
1999,1,14,20,1666.90835683955,43.6028474411938,0,0,1,0,0
1999,1,14,21,1540.55559975084,43.6028474411938,0,0,1,0,0
1999,1,14,22,1563.49018230758,43.6028474411938,0,0,1,0,0
1999,1,14,23,1574.67447841852,43.6028474411938,0,0,1,0,0
1999,1,15,0,1583.64504556245,43.6028474411938,0,0,1,0,0
1999,1,15,1,1596.62952971465,43.6028474411938,0,0,1,0,0
1999,1,15,2,1616.92866501566,43.6028474411938,0,0,1,0,0
1999,1,15,3,1650.04348033392,43.6028474411938,0,0,1,0,0
1999,1,15,4,1696.39686215283,43.6028474411938,0,0,1,0,0
1999,1,15,5,1740.88463702699,43.6028474411938,0,0,1,0,0
1999,1,15,6,1778.7247999292,55.3300811244108,0,0,1,0,0
1999,1,15,7,1794.06027592632,56.1242894951317,0,0,1,0,0
1999,1,15,8,1966.19855538757,55.7057414523741,0,0,1,0,0
1999,1,15,9,1924.20721259918,54.8114188584954,0,0,1,0,0
1999,1,15,10,1745.05217163904,54.5075081586713,0,0,1,0,0
1999,1,15,11,1401.00644799035,54.4831900729895,0,0,1,0,0
1999,1,15,12,1261.795955875,54.4831900729895,0,0,1,0,0
1999,1,15,13,1091.23544018307,54.4831900729895,0,0,1,0,0
1999,1,15,14,862.002111765886,54.4831900729895,0,0,1,0,0
1999,1,15,15,1094.6873387185,54.4831900729895,0,0,1,0,0
1999,1,15,16,950.460384898569,54.4831900729895,0,0,1,0,0
1999,1,15,17,1145.52296680314,54.624526197215,0,0,1,0,0
1999,1,15,18,1334.69177277927,44.4856239330667,0,0,1,0,0
1999,1,15,19,1458.37251811797,43.6028474411938,0,0,1,0,0
1999,1,15,20,1560.90309831266,43.6028474411938,0,0,1,0,0
1999,1,15,21,1477.92984978095,43.6028474411938,0,0,1,0,0
1999,1,15,22,1529.26032514287,43.6028474411938,0,0,1,0,0
1999,1,15,23,1567.95327018013,43.6028474411938,0,0,1,0,0
1999,1,16,0,1600.19018717717,43.6028474411938,1,1,1,0,0
1999,1,16,1,1632.03225436373,43.6028474411938,1,1,1,0,0
1999,1,16,2,1669.30175415228,43.6028474411938,1,1,1,0,0
1999,1,16,3,1714.67034783442,43.6028474411938,1,1,1,0,0
1999,1,16,4,1771.14029580341,43.6028474411938,1,1,1,0,0
1999,1,16,5,1818.85345625958,43.6028474411938,1,1,1,0,0
1999,1,16,6,1858.05865467523,55.3300811244108,1,1,1,0,0
1999,1,16,7,3282.64347732455,56.1242894951317,1,1,1,0,0
1999,1,16,8,3405.2413061712,55.7239804804309,1,1,1,0,0
1999,1,16,9,3256.20092288652,54.7685565430343,1,1,1,0,0
1999,1,16,10,3023.81136601388,54.5014286372509,1,1,1,0,0
1999,1,16,11,2489.15049452412,54.4831900729895,1,1,1,0,0
1999,1,16,12,1904.31402495835,54.4831900729895,1,1,1,0,0
1999,1,16,13,1560.73043913518,54.4831900729895,1,1,1,0,0
1999,1,16,14,1996.42594385212,54.4831900729895,1,1,1,0,0
1999,1,16,15,1455.78893870717,54.4831900729895,1,1,1,0,0
1999,1,16,16,1429.82265725059,54.4831900729895,1,1,1,0,0
1999,1,16,17,2083.49885488349,54.4902606355171,1,1,1,0,0
1999,1,16,18,2193.72269813106,44.4952712605524,1,1,1,0,0
1999,1,16,19,2032.87817462467,43.6028474411938,1,1,1,0,0
1999,1,16,20,2143.95701957723,43.6028474411938,1,1,1,0,0
1999,1,16,21,2069.65434578906,43.6028474411938,1,1,1,0,0
1999,1,16,22,1496.52283671451,43.6028474411938,1,1,1,0,0
1999,1,16,23,1520.43286185037,43.6028474411938,1,1,1,0,0
1999,1,17,0,1543.26639556508,56.6310071128198,1,0,1,1,0
1999,1,17,1,1570.68158891495,56.6310071128198,1,0,1,1,0
1999,1,17,2,1600.25210149657,56.6310071128198,1,0,1,1,0
1999,1,17,3,1644.05648246797,56.6310071128198,1,0,1,1,0
1999,1,17,4,1696.59370296072,56.6310071128198,1,0,1,1,0
1999,1,17,5,1744.42251469275,56.6310071128198,1,0,1,1,0
1999,1,17,6,1783.64289963957,77.2445117516212,1,0,1,1,0
1999,1,17,7,3148.12352059092,158.272022186467,1,0,1,1,0
1999,1,17,8,3295.73193080554,370.09372769501,1,0,1,1,0
1999,1,17,9,2847.98100718573,315.063466906857,1,0,1,1,0
1999,1,17,10,2402.77079023102,304.505726843427,1,0,1,1,0
1999,1,17,11,2004.90890652595,312.653502949145,1,0,1,1,0
1999,1,17,12,1947.73640626104,316.879914018132,1,0,1,1,0
1999,1,17,13,1410.51438469883,319.443316370577,1,0,1,1,0
1999,1,17,14,1549.20129194716,304.505726843427,1,0,1,1,0
1999,1,17,15,1870.9190765497,304.505726843427,1,0,1,1,0
1999,1,17,16,1737.97197716763,316.727391002005,1,0,1,1,0
1999,1,17,17,1914.12136996987,225.632247553456,1,0,1,1,0
1999,1,17,18,2104.88966813684,124.796107301479,1,0,1,1,0
